Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
19/01/2023,00:00:00,0.952721675,0.807144215,1.161529079,1.076652504,0.726324888,0.667536167,0,0,0,0,10.49555026,10.22995512,10.11284588
19/01/2023,00:15:00,1.001930503,0.81184711,1.166627682,1.039224779,0.737739652,0.830942539,0,0,0,0,10.16238808,9.982273081,10.2240663
19/01/2023,00:30:00,0.980791419,0.949940043,1.114091468,1.094873096,0.740334254,0.750908591,0,0,0,0,9.889361144,9.905213476,10.19015476
19/01/2023,00:45:00,0.932155075,0.902261556,1.167721384,1.023280495,0.782949052,0.655675046,0,0,0,0,9.544731256,10.47973751,10.27992486
19/01/2023,01:00:00,0.925576901,0.924918456,1.121177364,1.108017234,0.631901121,0.693433886,0,0,0,0,10.21504495,10.18979497,9.848552373
19/01/2023,01:15:00,0.930973304,0.787208846,1.145846825,1.022156683,0.709397159,0.702007338,0,0,0,0,9.900980755,9.32413094,9.733230854
19/01/2023,01:30:00,0.879998206,0.925563479,1.127436673,1.127853046,0.673045806,0.625672363,0,0,0,0,10.27994258,9.672332158,9.980331085
19/01/2023,01:45:00,0.930850938,0.858845045,1.158297282,1.028188485,0.736883404,0.64287355,0,0,0,0,9.975840862,10.98592369,10.03222726
19/01/2023,02:00:00,0.963976676,0.849915653,1.143551236,0.978202106,0.699653911,0.702855664,0,0,0,0,9.691546883,9.842061752,10.14846393
19/01/2023,02:15:00,0.897802882,0.804955196,1.099132314,1.033973015,0.704955767,0.674353006,0,0,0,0,10.2179449,9.685159095,9.862632074
19/01/2023,02:30:00,0.927683247,0.809400398,1.144844567,1.019689839,0.667474042,0.599291341,0,0,0,0,10.3529281,9.921394304,9.932758345
19/01/2023,02:45:00,0.947550133,0.958848983,1.130363211,1.029439085,0.675142505,0.630402285,0,0,0,0,9.524722682,9.354104731,9.858685729
19/01/2023,03:00:00,0.93962219,0.782832305,1.115724681,1.015019232,0.644756681,0.664881535,0,0,0,0,9.967472194,10.00208357,10.10195786
19/01/2023,03:15:00,0.967861482,0.770450937,1.10328798,1.041029045,0.854657621,0.762969939,0,0,0,0,10.17885432,9.98293718,10.0233646
19/01/2023,03:30:00,0.932580169,0.927577588,1.131892729,1.025393235,0.693982604,0.690566362,0,0,0,0,9.786181878,10.40940446,10.21372539
19/01/2023,03:45:00,0.93402593,0.919586045,1.088057844,1.129245007,0.830813922,0.690419013,0,0,0,0,10.28044483,9.543266982,10.06887968
19/01/2023,04:00:00,0.8929076,0.915622524,1.153555538,1.076479821,0.676965008,0.667813846,0,0,0,0,10.02564709,9.804784143,9.83878335
19/01/2023,04:15:00,0.851325962,0.762492913,1.118217032,1.070027486,0.766327583,0.645561357,0,0,0,0,9.71464345,10.04193292,10.03756982
19/01/2023,04:30:00,0.952286046,0.730324612,1.111887968,1.109694427,0.740746546,0.595983314,0,0,0,0,10.43165655,10.6106218,9.909511631
19/01/2023,04:45:00,0.943950743,0.857839347,1.126787983,1.008755421,0.785321421,0.653261406,0,0,0,0,10.25260464,10.39103738,9.972623518
19/01/2023,05:00:00,0.873568687,0.806070455,1.09176823,1.056533619,0.687796418,0.68908329,0,0,0,0,9.693450476,9.163857646,10.0100772
19/01/2023,05:15:00,0.931378925,0.816284651,1.135297798,1.068931577,0.744750679,0.600623877,0,0,0,0,10.20206127,9.072072757,10.38645013
19/01/2023,05:30:00,0.941892112,0.77628867,1.063497636,1.02223428,0.639928851,0.496681485,0,0,0,0,9.903700702,9.453277928,10.38908699
19/01/2023,05:45:00,0.893067391,0.730698652,1.123751485,1.038983346,0.665098368,0.658367158,0,0,0,0,9.880829115,10.06846292,10.02620706
19/01/2023,06:00:00,0.914415935,0.813039139,1.145881914,1.017301118,0.842492926,0.611907028,0,0,0,0,10.19208391,9.867494301,10.15909497
19/01/2023,06:15:00,0.925162403,0.851600219,1.119555158,0.991032067,0.674120823,0.659654912,0,0,0,0,10.31522211,10.5106058,9.843345554
19/01/2023,06:30:00,0.923911964,0.827268885,1.126383903,1.037580105,0.759526914,0.540064971,0,0,0,0,9.883790962,9.74859524,10.10008207
19/01/2023,06:45:00,0.95443634,0.791699814,1.088653406,1.031911523,0.71415323,0.567657722,0,0,0,0,9.255060408,10.23156707,10.09941251
19/01/2023,07:00:00,0.957285651,0.889096464,1.101165205,1.042783625,0.709881061,0.604857904,0,0,0,0,9.563276618,9.758818807,9.998533887
19/01/2023,07:15:00,0.898213113,0.807985561,1.119933375,1.007858696,0.575802649,0.616858977,0,0,0,0,10.21969085,9.503478091,10.12827134
19/01/2023,07:30:00,0.952494431,0.816035431,1.127867906,0.972336387,0.55359094,0.563856132,0,0,0,0,10.09030986,9.368744651,9.472247866
19/01/2023,07:45:00,0.926294466,0.804414519,1.113480356,1.013219829,0.670031786,0.74367156,0,0,0,0,9.273578852,9.879096166,10.47226421
19/01/2023,08:00:00,0.915981264,0.795849787,1.104564558,0.925548262,0.672044406,0.587211303,0,0,0,0,10.19856167,9.543784872,9.734614377
19/01/2023,08:15:00,0.903820054,0.875631444,1.101245996,0.99076193,0.724881417,0.510917213,0,0,0,0,10.06030333,11.216217,9.972314901
19/01/2023,08:30:00,0.876083043,0.898655098,1.095447881,1.043572681,0.673142788,0.57624194,0,0,0,0,9.822050793,10.15914171,10.20189304
19/01/2023,08:45:00,0.884355319,0.739825799,1.09990465,1.041336794,0.672345513,0.666591156,0,0,0,0,9.811255524,10.51575832,9.979249888
19/01/2023,09:00:00,0.857715371,0.841482314,1.098723112,1.027878235,0.708360853,0.655357434,0,0,0,0,10.25805759,9.822805069,9.893963091
19/01/2023,09:15:00,0.894317364,0.856649073,1.121677616,1.012181318,0.706251029,0.6009488,0,0,0,0,10.06596494,9.619390619,9.835510191
19/01/2023,09:30:00,0.871526551,0.897038973,1.081353734,0.968159297,0.6859519,0.650220474,0,0,0,0,9.58833134,10.51816651,9.933033624
19/01/2023,09:45:00,0.909355519,0.903586535,1.104158316,1.004961213,0.633779687,0.710109551,0,0,0,0,10.11498329,10.24722012,9.836951395
19/01/2023,10:00:00,0.908158842,0.836806356,1.097892669,1.056002299,0.660408419,0.56185498,0,0,0,0,9.785007822,10.25353789,9.804848696
19/01/2023,10:15:00,0.875690263,0.80888487,1.109638246,1.08327316,0.693625337,0.580307114,0,0,0,0,10.13839783,9.463659274,9.957025236
19/01/2023,10:30:00,0.924575852,0.770013501,1.078609776,0.948566569,0.676497318,0.576557534,0,0,0,0,9.8332967,9.413758438,10.08597429
19/01/2023,10:45:00,0.932541061,0.775850451,1.077190944,1.015779011,0.844501358,0.509587224,0,0,0,0,10.33293274,9.694841929,9.991791346
19/01/2023,11:00:00,0.895234855,0.81973823,1.074201062,0.963530586,0.600340409,0.638452647,0,0,0,0,9.854943516,10.13813385,10.38869906
19/01/2023,11:15:00,0.8795285,0.796499042,1.095278255,1.002241252,0.69179593,0.685890621,0,0,0,0,9.85816109,10.50168107,10.12926666
19/01/2023,11:30:00,0.864803679,0.688195733,1.069321322,0.946013645,0.722874642,0.617544177,0,0,0,0,9.706821129,9.637995409,9.843555134
19/01/2023,11:45:00,0.899935353,0.755818257,1.104807284,0.924478386,0.651545869,0.555790741,0,0,0,0,9.889159687,10.85086293,9.930038726
19/01/2023,12:00:00,0.804588644,0.775795468,1.07827228,0.936622544,0.879358352,0.625336814,0,0,0,0,9.935523457,9.597945458,9.877863842
19/01/2023,12:15:00,0.950551169,0.698225569,1.122728394,0.953774298,0.581086022,0.56216425,0,0,0,0,10.30193171,11.40288513,10.03305751
19/01/2023,12:30:00,0.890224839,0.718240166,1.077534873,0.978931612,0.78914301,0.564086277,0,0,0,0,9.707878745,10.66671726,10.00531706
19/01/2023,12:45:00,0.856928696,0.700275782,1.09109385,0.950505036,0.749666056,0.605552826,0,0,0,0,9.987713021,10.06219276,9.884466963
19/01/2023,13:00:00,0.912542788,0.765255035,1.09176564,1.050571796,0.69063683,0.539706517,0,0,0,0,10.15574087,9.807092798,9.739446055
19/01/2023,13:15:00,0.86477664,0.724652454,1.081426944,0.927069539,0.760792717,0.581658538,0,0,0,0,9.974011873,9.505158531,9.863913074
19/01/2023,13:30:00,0.875904079,0.837692172,1.064246924,1.023657332,0.787770765,0.578285783,0,0,0,0,9.773536243,9.955917129,9.749415866
19/01/2023,13:45:00,0.849050618,0.741129949,1.061636317,0.947757062,0.642969782,0.661807201,0,0,0,0,10.50512386,9.681371211,10.22938141
19/01/2023,14:00:00,0.897903125,0.813120211,1.075251279,0.97130904,0.605178917,0.590068091,0,0,0,0,9.672556991,10.3579372,9.853904309
19/01/2023,14:15:00,0.898248637,0.807678116,1.074072912,0.931343376,0.740600956,0.597387347,0,0,0,0,10.38744306,9.583484954,10.27023713
19/01/2023,14:30:00,0.878457221,0.678955376,1.085300323,0.93996048,0.702572047,0.660066369,0,0,0,0,9.708249827,10.01834718,10.04411003
19/01/2023,14:45:00,0.863232804,0.763521264,1.071065112,0.952499534,0.696753158,0.525767924,0,0,0,0,9.720283206,9.59628831,9.852380438
19/01/2023,15:00:00,0.90201698,0.716633503,1.091640112,1.016582618,0.604357034,0.540130696,0,0,0,0,10.09067112,10.16589012,10.09964993
19/01/2023,15:15:00,0.9220868,0.80234023,1.103114151,0.95729026,0.723260841,0.563243903,0,0,0,0,10.41457931,10.13651676,10.01069013
19/01/2023,15:30:00,0.880182764,0.724446758,1.047833655,1.030075809,0.688600963,0.549419394,0,0,0,0,9.964363892,9.631358401,10.06018501
19/01/2023,15:45:00,0.828694842,0.670251131,1.060728316,0.96222301,0.65509708,0.591127606,0,0,0,0,9.691037358,9.384873819,10.47797405
19/01/2023,16:00:00,0.880565292,0.700721875,1.087841178,0.9729931,0.693725332,0.549921573,0,0,0,0,9.595886522,9.645716095,9.645505997
19/01/2023,16:15:00,0.88860829,0.809936193,1.069244536,0.913583053,0.725913481,0.494335464,0,0,0,0,9.970277412,10.00328837,9.906171392
