Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
04/01/2023,00:00:00,0.022964619,-0.040547716,0.300605006,0.302770922,-0.315520927,-0.234165879,15,1,1,1,14.8681803,15.00484625,14.99807887
04/01/2023,00:15:00,0.008970921,-0.09043654,0.284824051,0.30668794,-0.191155209,-0.171991173,15,1,1,1,14.57927631,15.22454041,15.29234274
04/01/2023,00:30:00,-0.010698207,0.039333238,0.301120287,0.273541508,-0.255634729,-0.149739351,15,1,1,1,14.80921573,14.39780948,15.08664913
04/01/2023,00:45:00,-0.037472618,-0.085453208,0.320133187,0.20030536,-0.238955733,-0.222103071,15,1,1,1,15.03999745,15.15964556,14.74343085
04/01/2023,01:00:00,0.001703351,-0.068833644,0.299326491,0.322701399,-0.332592151,-0.363960855,15,1,1,1,15.21331458,15.42840233,14.74756185
04/01/2023,01:15:00,-0.00497251,-0.109241602,0.308032978,0.287102529,-0.209423354,-0.191263717,15,1,1,1,15.37011838,15.02571209,15.35587748
04/01/2023,01:30:00,0.030896441,0.073790024,0.276624968,0.274810784,-0.203399304,-0.212070842,15,1,1,1,15.35995704,15.03219585,15.35079626
04/01/2023,01:45:00,-0.037157852,0.018011386,0.314553042,0.31896518,-0.33663456,-0.172757409,15,1,1,1,15.03848174,15.19570687,14.94285885
04/01/2023,02:00:00,-0.034746883,0.007091191,0.291150701,0.24257928,-0.18385283,-0.321581297,15,1,1,1,14.94529538,15.28802694,14.75872499
04/01/2023,02:15:00,-0.020992827,0.014225594,0.281205764,0.346398657,-0.171158401,-0.296077293,15,1,1,1,14.89461505,14.7955852,14.76647538
04/01/2023,02:30:00,-0.000180651,-0.012101178,0.289934357,0.307681751,-0.230808944,-0.259508835,15,1,1,1,14.73659573,15.19333989,15.03991786
04/01/2023,02:45:00,0.035202065,-0.010325242,0.268717361,0.250794181,-0.157971246,-0.390202506,15,1,1,1,15.14727639,14.7646761,15.11299924
04/01/2023,03:00:00,-0.034722092,0.014611029,0.300370122,0.31523053,-0.245293244,-0.246575514,15,1,1,1,14.58857025,14.77653378,15.03004551
04/01/2023,03:15:00,0.013350347,-0.011756302,0.291091494,0.287974003,-0.339043512,-0.232150184,15,1,1,1,14.89468262,15.24947426,15.35657084
