Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
10/01/2023,00:00:00,0.012031657,0.057860955,0.29084967,0.320253515,-0.237390426,-0.266090114,20,1,1,1,20.07122825,19.64745696,20.23027133
10/01/2023,00:15:00,0.067699774,-0.059901961,0.391872008,0.322563594,-0.168010306,-0.253205868,20,1,1,1,19.88648846,19.35246051,19.64678286
10/01/2023,00:30:00,0.028233244,0.047472823,0.364115326,0.25669351,-0.244161883,-0.308861066,20,1,1,1,20.13337,19.81573581,20.31493909
10/01/2023,00:45:00,0.04528113,0.012135105,0.367929566,0.280472653,-0.12614055,-0.307870831,20,1,1,1,20.23031298,20.09180144,20.04111198
10/01/2023,01:00:00,0.046945592,0.012504345,0.314173404,0.266976909,-0.183804955,-0.179697953,20,1,1,1,19.75806568,19.29751017,19.88222143
10/01/2023,01:15:00,0.026759976,-0.080573052,0.339922961,0.31397088,-0.368270789,-0.265956465,20,1,1,1,20.37699824,20.21691831,20.24629868
10/01/2023,01:30:00,0.032672572,0.006118567,0.359399292,0.315700909,-0.148112441,-0.249873533,20,1,1,1,19.80382787,19.93582575,20.03597712
10/01/2023,01:45:00,0.137740678,-7.74E-05,0.353913257,0.287457954,-0.142492492,-0.306980205,20,1,1,1,19.5720403,19.49171951,20.07378308
10/01/2023,02:00:00,0.099768624,0.097037547,0.356387071,0.300742174,-0.082513645,-0.269682928,20,1,1,1,20.29780185,20.1723424,20.3046316
10/01/2023,02:15:00,0.043718452,0.064046523,0.380888757,0.170082728,-0.089893946,-0.230771244,20,1,1,1,19.58913829,20.23803793,19.97174583
10/01/2023,02:30:00,0.055243863,0.088018951,0.362325903,0.265595952,-0.22385217,-0.228436829,20,1,1,1,20.32192187,19.69689227,20.3047
10/01/2023,02:45:00,0.055606481,0.000290814,0.35044397,0.237512431,-0.216162507,-0.29721622,20,1,1,1,20.3597404,20.59291095,19.91670582
10/01/2023,03:00:00,0.071679858,-0.008706961,0.344212675,0.318823856,-0.174005261,-0.208933104,20,1,1,1,20.26318639,19.51587646,20.3024497
10/01/2023,03:15:00,0.055332146,0.057343235,0.389788794,0.348345973,-0.150987139,-0.254677617,20,1,1,1,19.60737042,20.1610016,19.86312441
10/01/2023,03:30:00,0.101769592,0.026635727,0.400555559,0.243393153,-0.201923082,-0.194153477,20,1,1,1,20.19798793,20.2228263,19.76538503
10/01/2023,03:45:00,0.068858647,0.015610991,0.316104246,0.264319118,-0.207746464,-0.209958089,20,1,1,1,20.40188194,20.19493901,19.86713937
10/01/2023,04:00:00,0.080343834,-0.083273564,0.40897386,0.329270146,-0.146222505,-0.187021169,20,1,1,1,20.06945876,19.99055202,20.13537872
10/01/2023,04:15:00,0.122359214,0.064932721,0.387106438,0.297588352,-0.211992855,-0.229593408,20,1,1,1,20.69415812,19.32688633,19.75891269
10/01/2023,04:30:00,0.098806079,-0.032457162,0.409936073,0.260924292,-0.22372737,-0.236035074,20,1,1,1,20.19695776,20.48581473,19.88161614
10/01/2023,04:45:00,0.133648539,-0.044357156,0.396628931,0.219883951,-0.119413403,-0.228428714,20,1,1,1,19.86854685,20.18594526,19.97035098
10/01/2023,05:00:00,0.067068329,0.024404168,0.383168259,0.310939673,-0.110692486,-0.26227611,20,1,1,1,20.24656923,20.20429441,19.84843027
10/01/2023,05:15:00,0.044171657,-0.028085392,0.381148947,0.304539725,-0.171762696,-0.2183277,20,1,1,1,20.06369958,20.48929579,20.05862353
10/01/2023,05:30:00,0.080473589,0.009822979,0.415923662,0.311419791,-0.162331425,-0.244215615,20,1,1,1,19.64661398,20.50413767,19.92371189
10/01/2023,05:45:00,0.089857405,0.008277186,0.41216322,0.258721895,-0.220966011,-0.305338437,20,1,1,1,20.47791028,19.23577641,19.7860314
10/01/2023,06:00:00,0.123445829,0.018083807,0.394200292,0.288256778,-0.179827686,-0.327545958,20,1,1,1,19.81024525,19.73714303,19.908338
10/01/2023,06:15:00,0.109528468,-0.042830853,0.373593842,0.2999434,-0.186564396,-0.265901657,20,1,1,1,20.15368465,19.60300854,19.83257998
10/01/2023,06:30:00,0.089479391,-0.041649674,0.37742341,0.267757387,-0.176161039,-0.204138068,20,1,1,1,19.98779068,20.01980062,20.11431656
10/01/2023,06:45:00,0.084217471,-0.015303953,0.363489606,0.27782874,-0.161900422,-0.210464889,20,1,1,1,19.81986442,20.5228685,19.75761772
10/01/2023,07:00:00,0.096915674,-0.051102492,0.410351816,0.27137076,-0.082626675,-0.141007445,20,1,1,1,20.12937413,19.68367058,20.17928474
10/01/2023,07:15:00,0.098239283,0.043379122,0.384371996,0.370763441,-0.173802599,-0.13295519,20,1,1,1,19.79325086,19.65671431,20.01235958
10/01/2023,07:30:00,0.142303108,0.035149599,0.36603493,0.271727527,-0.18864315,-0.204547659,20,1,1,1,19.57494586,20.60378698,19.74934753
10/01/2023,07:45:00,0.069529192,-0.037768431,0.393842969,0.305143368,-0.144505311,-0.263354385,20,1,1,1,19.89547314,19.96033747,19.58046945
10/01/2023,08:00:00,0.111526979,-0.034160778,0.385369149,0.3114085,-0.058964217,-0.222314266,20,1,1,1,20.16886519,19.59063023,20.06945646
10/01/2023,08:15:00,0.132451837,0.031192995,0.400811059,0.256281816,-0.066399812,-0.164309765,20,1,1,1,19.46881622,19.98368054,20.06459225
10/01/2023,08:30:00,0.109212003,-0.020350766,0.402445102,0.326988531,-0.10701363,-0.300903307,20,1,1,1,19.90426965,19.38865633,20.04275622
10/01/2023,08:45:00,0.115593025,0.033665259,0.424326836,0.229203198,-0.119727394,-0.303416666,20,1,1,1,20.20569518,19.85312768,20.06932312
10/01/2023,09:00:00,0.115663518,0.058801144,0.412014546,0.322572694,-0.088016955,-0.274361336,20,1,1,1,20.36533067,20.21756459,20.23671658
10/01/2023,09:15:00,0.11037243,0.010452106,0.410981234,0.301747656,-0.156556792,-0.236156203,20,1,1,1,20.18332138,19.4220215,20.20821766
10/01/2023,09:30:00,0.137783108,-0.009034548,0.400293693,0.328092785,-0.174949857,-0.240140162,20,1,1,1,20.03243447,20.4600616,20.09745395
10/01/2023,09:45:00,0.104366729,-0.031527867,0.386939195,0.372834742,-0.196075989,-0.221843784,20,1,1,1,19.78655751,19.5386291,20.45588939
10/01/2023,10:00:00,0.088965096,0.036042248,0.428052615,0.331418319,-0.12407281,-0.223993211,20,1,1,1,19.39859025,19.04915201,20.05784243
10/01/2023,10:15:00,0.135585727,-0.015484207,0.456701646,0.308628225,-0.155515344,-0.225382962,20,1,1,1,19.7064743,19.54772462,20.11191699
10/01/2023,10:30:00,0.115629369,0.041965826,0.436601276,0.305952403,-0.07917958,-0.316615184,20,1,1,1,20.26194149,20.14677556,20.24771962
10/01/2023,10:45:00,0.164524999,0.063022156,0.42637438,0.313948642,-0.137113146,-0.263014688,20,1,1,1,20.12691288,20.06949073,20.19255721
10/01/2023,11:00:00,0.131521922,-0.025053653,0.428663132,0.374433258,-0.008987848,-0.284137854,20,1,1,1,19.9753831,20.07265493,19.95169303
10/01/2023,11:15:00,0.114216373,0.077922659,0.455708246,0.259671972,-0.142366302,-0.249639379,20,1,1,1,20.27082219,19.69824053,20.06123251
10/01/2023,11:30:00,0.176476862,-0.006487934,0.449985876,0.259843465,-0.164980889,-0.196578365,20,1,1,1,19.98665341,20.44471151,19.66473945
10/01/2023,11:45:00,0.076232928,-0.016667095,0.445951245,0.304341038,-0.105681303,-0.323600566,20,1,1,1,19.65741632,20.06959854,19.98612233
10/01/2023,12:00:00,0.144338747,-0.079228774,0.422817859,0.346906831,-0.011211977,-0.238571768,20,1,1,1,19.80559596,20.56900734,20.06062602
10/01/2023,12:15:00,0.136730219,-0.053831466,0.464623428,0.279621621,-0.190232296,-0.321767844,20,1,1,1,20.44064039,20.35513418,19.65792605
10/01/2023,12:30:00,0.148017043,-0.043277692,0.445126802,0.351532393,-0.050972826,-0.324339872,20,1,1,1,19.71608085,19.93071942,20.07729602
10/01/2023,12:45:00,0.154402121,0.012139224,0.434821945,0.279868098,0.005347815,-0.403326514,20,1,1,1,20.10564817,20.02721102,20.17181446
10/01/2023,13:00:00,0.151008236,0.070900846,0.441391482,0.290705356,-0.04186204,-0.330717627,20,1,1,1,20.17815732,18.99252001,19.6684768
