Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
14/01/2023,00:00:00,0.70574164,0.013493241,1.002207141,0.311696897,0.50751788,-0.117651916,25,1,1,1,24.52669168,25.84965127,25.23091726
14/01/2023,00:15:00,0.732471044,0.178468775,0.991271721,0.37506435,0.538627023,-0.133000953,25,1,1,1,24.83995388,25.07872384,24.87538284
14/01/2023,00:30:00,0.76194894,0.097236809,1.036487797,0.436968256,0.475384401,-0.180546435,25,1,1,1,24.25212854,24.02502907,25.29330414
14/01/2023,00:45:00,0.709183378,0.207352859,1.009805518,0.388893418,0.439901055,-0.090723048,25,1,1,1,25.10298939,24.87494631,25.11319187
14/01/2023,01:00:00,0.690392689,0.101912163,1.027593375,0.358103272,0.613528279,-0.026995162,25,1,1,1,24.9250516,24.43337101,25.0216429
14/01/2023,01:15:00,0.692954957,0.160163164,1.020039491,0.446439842,0.506161794,-0.119695127,25,1,1,1,25.36676071,25.34582605,25.25674313
14/01/2023,01:30:00,0.713096347,0.142627081,1.005949376,0.512187131,0.46157655,-0.092483932,25,1,1,1,25.42591728,25.26505459,24.99076575
14/01/2023,01:45:00,0.696628239,0.149352049,1.010782135,0.446812825,0.445519632,-0.163395752,25,1,1,1,25.77228097,24.11362185,24.96590585
14/01/2023,02:00:00,0.716341562,0.094780317,1.035190869,0.467618959,0.53300054,-0.111186207,25,1,1,1,24.7710272,25.22854206,24.74818983
14/01/2023,02:15:00,0.740367008,0.111988299,1.047945218,0.528772697,0.568771448,-0.197617828,25,1,1,1,25.09272557,24.86589608,25.090324
14/01/2023,02:30:00,0.688066206,0.116046977,1.031866188,0.454732561,0.449816205,-0.200094602,25,1,1,1,24.85807471,25.09062505,25.00770475
14/01/2023,02:45:00,0.706670411,0.16534441,0.991449124,0.447805262,0.531306424,-0.14932445,25,1,1,1,25.33336444,25.03033271,25.09649598
14/01/2023,03:00:00,0.752226624,0.170473666,1.042699947,0.48307135,0.447034262,-0.136287535,25,1,1,1,25.48753116,23.96422088,24.88407001
14/01/2023,03:15:00,0.673588475,0.104469262,1.059649283,0.439610451,0.499324302,-0.133794341,25,1,1,1,25.14134421,23.75035261,24.77852123
14/01/2023,03:30:00,0.733266294,0.129953223,1.041291737,0.436299348,0.558134787,-0.128424736,25,1,1,1,25.12129851,24.7980643,25.23030171
14/01/2023,03:45:00,0.735705469,0.231713659,1.031783327,0.45235726,0.562576946,0.01028794,25,1,1,1,25.3419352,25.66422627,25.21502429
14/01/2023,04:00:00,0.75308981,0.102699411,1.068216754,0.433564436,0.493704405,-0.065361246,25,1,1,1,25.32082473,23.93439884,25.05111644
14/01/2023,04:15:00,0.740903709,0.073363315,1.025360556,0.428957212,0.56442403,-0.04882122,25,1,1,1,25.01974834,25.2142513,24.76440081
14/01/2023,04:30:00,0.758238918,0.029744211,1.072557919,0.47249391,0.442693922,-0.152633611,25,1,1,1,25.10698891,24.98000319,24.67635167
14/01/2023,04:45:00,0.716657329,0.238092257,1.028871146,0.535962949,0.515312179,-0.054208278,25,1,1,1,24.87724169,25.25171269,25.00918123
