Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
08/01/2023,00:00:00,-0.016291029,-0.006606246,0.296076536,0.33900971,-0.20696082,-0.188318112,15,1,1,1,14.72081517,14.60852213,14.73189484
08/01/2023,00:15:00,-0.000952957,0.016228237,0.315855014,0.35691468,-0.249567423,-0.219826267,15,1,1,1,15.04158689,14.78251283,15.2190016
08/01/2023,00:30:00,0.031299733,0.02114787,0.285580046,0.315721602,-0.321094344,-0.280787853,15,1,1,1,14.87295818,14.36625502,14.9513147
08/01/2023,00:45:00,0.001268147,0.007956342,0.304471137,0.215018425,-0.314371732,-0.252324976,15,1,1,1,14.7782466,16.10412018,14.7997977
08/01/2023,01:00:00,-0.025582138,0.005020943,0.295295444,0.277208732,-0.248456538,-0.088902757,15,1,1,1,15.1151311,14.71791367,15.07003422
08/01/2023,01:15:00,-0.038457284,-0.076473386,0.284729372,0.313577594,-0.232133394,-0.220135503,15,1,1,1,14.8721967,14.85199917,15.25912758
08/01/2023,01:30:00,-0.019843779,-0.053731989,0.299513232,0.291719699,-0.281061434,-0.257575276,15,1,1,1,15.04080231,15.47637929,14.62922548
08/01/2023,01:45:00,-0.018952088,-0.032770334,0.300635788,0.306884856,-0.264416664,-0.271603842,15,1,1,1,14.71311627,14.97304287,15.18228656
08/01/2023,02:00:00,-0.015553505,0.047213797,0.288143077,0.383016248,-0.180515861,-0.280744584,15,1,1,1,15.01002963,15.22118949,15.2104879
08/01/2023,02:15:00,0.011666315,-0.030596368,0.307315484,0.333219499,-0.212374825,-0.128353746,15,1,1,1,14.81505586,14.67500133,15.18801309
08/01/2023,02:30:00,-0.016640972,-0.074593502,0.291941658,0.27795244,-0.103601923,-0.222607203,15,1,1,1,15.20675498,15.15164935,14.74262638
08/01/2023,02:45:00,-0.013206362,-0.007425249,0.29277926,0.286347445,-0.286449015,-0.364081397,15,1,1,1,14.47732311,15.4001785,15.12597153
08/01/2023,03:00:00,-0.032402964,-0.010602226,0.25731141,0.359869334,-0.220440636,-0.181692885,15,1,1,1,14.49173509,14.17260797,15.18027982
08/01/2023,03:15:00,-0.038950947,0.088401949,0.275671998,0.26529142,-0.372577926,-0.269456279,15,1,1,1,14.96439183,15.10890441,14.8027799
08/01/2023,03:30:00,0.033269566,-0.043331965,0.297366259,0.238219441,-0.23620758,-0.227001173,15,1,1,1,15.03972356,15.44571012,14.99486852
