Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
02/01/2023,00:00:00,-0.003988746,-0.150541366,0.222877312,0.259516907,-0.108485191,-0.264742026,0,0,0,0,10.59570322,10.29443617,9.845052135
02/01/2023,00:15:00,-0.064214174,0.098488907,0.165006787,0.261412366,-0.3135127,-0.238013068,0,0,0,0,9.913622273,9.806023809,9.888598549
02/01/2023,00:30:00,0.009263863,-0.010812095,0.200730949,0.153056583,-0.060839953,-0.235667696,0,0,0,0,9.769355579,10.74161304,10.07429516
02/01/2023,00:45:00,0.021424516,-0.052851664,0.18546068,0.188911244,-0.181026994,-0.221548147,0,0,0,0,10.22914112,10.24153115,9.825069789
02/01/2023,01:00:00,0.030651416,-0.000687194,0.202191245,0.176445236,-0.246584279,-0.209405798,0,0,0,0,9.832834455,10.53636683,9.796343868
02/01/2023,01:15:00,0.040862101,0.041840405,0.193602325,0.164209578,-0.147190459,-0.13885668,0,0,0,0,9.743783197,9.364947578,9.983166281
02/01/2023,01:30:00,-0.008772547,-0.06040881,0.183735362,0.204979945,-0.271079371,-0.226608101,0,0,0,0,10.11564189,9.191581758,10.34694745
02/01/2023,01:45:00,0.004427032,0.093714132,0.218052123,0.156724981,-0.148316697,-0.238888739,0,0,0,0,10.06068288,9.890929941,10.06487418
02/01/2023,02:00:00,-0.026671895,-0.067629599,0.233834571,0.203073854,-0.238352164,-0.169452997,0,0,0,0,10.11317834,9.566404378,9.696777655
02/01/2023,02:15:00,0.045856627,-0.057431251,0.202670739,0.259617436,-0.257887222,-0.198125385,0,0,0,0,9.564493036,10.50426861,9.826512732
02/01/2023,02:30:00,0.002808657,0.047167525,0.231453854,0.162223108,-0.250377084,-0.246791151,0,0,0,0,9.609778261,9.792749526,10.18575208
02/01/2023,02:45:00,-0.023980076,0.034674749,0.202145467,0.199270176,-0.163524455,-0.194568753,0,0,0,0,10.37101965,9.365816038,9.688721432
