Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
17/01/2023,00:00:00,0.965305501,0.782503931,1.294053275,1.118142692,0.765509509,0.548796308,25,1,1,1,24.48458721,26.26314548,25.05885291
17/01/2023,00:15:00,0.976606817,0.852007814,1.287638181,1.193268164,0.826581912,0.544634,25,1,1,1,24.7557779,25.26680339,24.90428514
17/01/2023,00:30:00,1.047211183,0.825604843,1.308462964,1.161098483,0.829394717,0.642972629,25,1,1,1,25.08354948,24.37992001,25.1120512
17/01/2023,00:45:00,0.983865101,0.883841063,1.337805612,1.178448351,0.710014444,0.625514748,25,1,1,1,25.26992201,24.72836181,25.157013
17/01/2023,01:00:00,0.979678526,0.94164811,1.272913855,1.187158814,0.767499527,0.608484736,25,1,1,1,25.272813,23.9105726,24.63692867
17/01/2023,01:15:00,1.0381678,0.866804653,1.322214234,1.131114848,0.747594719,0.570540104,25,1,1,1,24.92937608,24.29592767,25.15511673
17/01/2023,01:30:00,1.083592247,0.894421314,1.291916531,1.22343782,0.730840737,0.575274888,25,1,1,1,25.49841398,24.53893747,25.01439
17/01/2023,01:45:00,0.979837223,0.803775027,1.275899305,1.184642577,0.787869361,0.673297441,25,1,1,1,25.2828038,24.44919179,24.94413892
17/01/2023,02:00:00,1.002755962,0.784285955,1.337350215,1.206089987,0.657337368,0.620381513,25,1,1,1,24.97799071,25.60092359,25.22499301
17/01/2023,02:15:00,1.020996235,0.899433295,1.335146621,1.167661416,0.836072437,0.651529608,25,1,1,1,25.46576722,24.91920871,24.96825001
17/01/2023,02:30:00,1.025062226,0.855162059,1.352334113,1.177118753,0.806713707,0.617661996,25,1,1,1,24.46803873,24.84681173,24.62098605
17/01/2023,02:45:00,0.993725082,0.879358658,1.303300237,1.209097016,0.784533964,0.611373123,25,1,1,1,25.04581682,25.00629316,24.79290299
17/01/2023,03:00:00,0.995089943,0.887067168,1.294133687,1.1620318,0.775257814,0.583294255,25,1,1,1,25.27885714,24.91011088,25.11176218
17/01/2023,03:15:00,1.007855053,0.882198162,1.295445642,1.273532328,0.604071798,0.572977142,25,1,1,1,24.81547129,25.59789245,24.71622688
17/01/2023,03:30:00,0.994251648,0.883230594,1.302759406,1.233627512,0.824856294,0.736116275,25,1,1,1,25.19714139,25.37182848,25.17456445
17/01/2023,03:45:00,1.019333913,0.866662827,1.278509436,1.190664716,0.774104788,0.674674335,25,1,1,1,24.95642221,25.15939799,25.11493586
17/01/2023,04:00:00,1.01169619,0.754257349,1.27775247,1.141686332,0.627961507,0.64908657,25,1,1,1,25.00256161,24.66944399,24.69993638
17/01/2023,04:15:00,1.020667721,0.878434565,1.307740969,1.160165461,0.803548818,0.703282014,25,1,1,1,24.88777629,24.70723812,25.0140337
17/01/2023,04:30:00,1.002218895,0.837211962,1.297593693,1.236156451,0.835566841,0.684758319,25,1,1,1,25.48439393,24.44957439,25.01300089
17/01/2023,04:45:00,0.89006686,0.880031151,1.307426504,1.16922731,0.763320006,0.652120234,25,1,1,1,25.11472868,25.05208796,25.28874804
17/01/2023,05:00:00,1.009769622,0.944185632,1.322378671,1.153866578,0.634064722,0.721160735,25,1,1,1,25.11150691,25.67306593,24.69241729
17/01/2023,05:15:00,1.010017684,0.827955542,1.306271813,1.18001577,0.814234876,0.679109266,25,1,1,1,24.8690177,25.2798372,25.25131105
17/01/2023,05:30:00,0.959517106,0.86158421,1.282283184,1.252077215,0.703613297,0.675161229,25,1,1,1,24.86360622,25.64844986,25.00979895
17/01/2023,05:45:00,0.974250361,0.948760912,1.274993977,1.24105059,0.772463896,0.747866213,25,1,1,1,24.99395134,25.59368067,24.78229996
17/01/2023,06:00:00,0.996259356,0.937928645,1.264432578,1.301075817,0.778757266,0.621958579,25,1,1,1,25.35946903,24.69474581,24.66681309
17/01/2023,06:15:00,1.010580398,0.970472532,1.287798921,1.234686589,0.80440002,0.737866253,25,1,1,1,25.91727921,24.44003416,24.82856787
17/01/2023,06:30:00,1.004148581,1.036581936,1.307272563,1.243370311,0.720132017,0.688236293,25,1,1,1,24.99928789,25.38649846,25.22231206
17/01/2023,06:45:00,0.98683742,0.933081045,1.317496754,1.244298236,0.734403733,0.663022712,25,1,1,1,25.11982471,24.74805959,24.89912136
17/01/2023,07:00:00,0.963544669,0.883872854,1.313752151,1.30277683,0.733545468,0.608720783,25,1,1,1,24.84959837,24.67968959,25.41974147
17/01/2023,07:15:00,1.0336925,0.913106631,1.315609984,1.251521881,0.768181751,0.719779402,25,1,1,1,24.92624936,25.04134891,24.96791823
17/01/2023,07:30:00,1.013353298,0.869900504,1.326000942,1.227933304,0.656865461,0.68225061,25,1,1,1,24.56788715,25.17678703,24.85002782
17/01/2023,07:45:00,1.019935929,0.896360627,1.288592849,1.332855487,0.628081542,0.747941767,25,1,1,1,24.92492471,24.98192034,24.92482348
17/01/2023,08:00:00,0.988538219,0.99590807,1.290147843,1.321674744,0.806172449,0.713893657,25,1,1,1,25.39841333,24.56189983,25.00388468
17/01/2023,08:15:00,0.953571275,0.964458128,1.293770613,1.172633507,0.695456088,0.617896575,25,1,1,1,24.96192378,24.5349536,24.8506094
17/01/2023,08:30:00,1.053764688,1.059060216,1.315800694,1.244130391,0.807504576,0.764847611,25,1,1,1,24.76538765,23.68988006,24.82680872
