Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
13/01/2023,00:00:00,0.464431772,-0.039376814,0.832927761,0.353136753,0.376212719,-0.242747227,20,1,1,1,20.20904588,19.81389851,19.76186298
13/01/2023,00:15:00,0.579454189,0.080547006,0.864153885,0.303311613,0.437004365,-0.247558378,20,1,1,1,20.12960114,19.96848926,19.94037249
13/01/2023,00:30:00,0.564529902,0.022886073,0.877367059,0.298031477,0.262488904,-0.278330199,20,1,1,1,20.04356911,20.47196715,20.13351424
13/01/2023,00:45:00,0.54973305,-0.022106147,0.834017009,0.316728416,0.292966378,-0.279862745,20,1,1,1,20.45494147,20.21828697,20.17148024
13/01/2023,01:00:00,0.600617505,-0.079046143,0.875865327,0.341179031,0.299935481,-0.272815855,20,1,1,1,20.22543754,19.20477543,20.16171365
13/01/2023,01:15:00,0.551117317,-0.013877171,0.859279492,0.2322171,0.236115646,-0.294458122,20,1,1,1,19.65553254,19.98357432,19.95973178
13/01/2023,01:30:00,0.547060212,-0.08536771,0.871007874,0.301715384,0.317705876,-0.19305201,20,1,1,1,20.70738057,19.97285371,19.5143494
13/01/2023,01:45:00,0.631223529,-0.075664108,0.861548591,0.282362983,0.318443125,-0.269918822,20,1,1,1,20.58021952,20.8303581,19.98957098
13/01/2023,02:00:00,0.554966608,-0.016728032,0.887352161,0.375931019,0.396951693,-0.166379671,20,1,1,1,19.60593252,19.5995691,19.87299881
13/01/2023,02:15:00,0.578727982,0.007472534,0.864374148,0.285224611,0.351711837,-0.222726412,20,1,1,1,19.88299392,20.34432901,19.64735124
13/01/2023,02:30:00,0.528503753,0.089943206,0.83793051,0.192783693,0.293549476,-0.280903825,20,1,1,1,19.95577769,19.68032972,19.74609448
13/01/2023,02:45:00,0.556584078,0.028240953,0.843461926,0.274118386,0.297231844,-0.282317433,20,1,1,1,19.74018323,19.85970726,19.85045568
13/01/2023,03:00:00,0.593783036,0.108421147,0.841825379,0.352875786,0.278735373,-0.212338393,20,1,1,1,19.68214228,20.49629919,19.64634766
13/01/2023,03:15:00,0.631804026,0.074585758,0.865250196,0.227396408,0.319330472,-0.237947162,20,1,1,1,19.98189672,19.83812016,20.27731528
13/01/2023,03:30:00,0.58637811,0.030108647,0.876585221,0.374363571,0.377434531,-0.241305906,20,1,1,1,19.95234324,20.04003632,19.98601882
13/01/2023,03:45:00,0.576162375,-0.057621573,0.90274848,0.339542939,0.340790195,-0.182162496,20,1,1,1,20.40575489,20.67790032,20.01416707
13/01/2023,04:00:00,0.608166151,-0.076414892,0.836694407,0.287078276,0.325515319,-0.240652459,20,1,1,1,19.89648456,19.15225828,19.93334898
13/01/2023,04:15:00,0.538349987,0.025023548,0.882865166,0.302396204,0.277358447,-0.371296393,20,1,1,1,20.06755738,19.52341487,19.70906372
